 3.933686E+2	 6.146700E+1
 3.930220E+2	 6.152100E+1
 3.927073E+2	 6.157400E+1
 3.923980E+2	 6.162700E+1
 3.920811E+2	 6.168200E+1
 3.917539E+2	 6.173500E+1
 3.914424E+2	 6.179000E+1
 3.911174E+2	 6.184100E+1
 3.908116E+2	 6.189600E+1
 3.904792E+2	 6.194900E+1
 3.901646E+2	 6.200600E+1
 3.898581E+2	 6.205700E+1
 3.895223E+2	 6.211100E+1
 3.892230E+2	 6.216300E+1
 3.889012E+2	 6.221700E+1
 3.885807E+2	 6.227100E+1
 3.882839E+2	 6.232400E+1
 3.879685E+2	 6.238000E+1
 3.876381E+2	 6.243200E+1
 3.873493E+2	 6.248600E+1
 3.870463E+2	 6.253900E+1
 3.867489E+2	 6.259000E+1
 3.864149E+2	 6.264500E+1
 3.860929E+2	 6.270100E+1
 3.858041E+2	 6.275100E+1
 3.854934E+2	 6.280500E+1
 3.851720E+2	 6.286000E+1
 3.848811E+2	 6.291500E+1
 3.845723E+2	 6.296600E+1
 3.842540E+2	 6.301600E+1
 3.839596E+2	 6.307100E+1
 3.836565E+2	 6.312200E+1
 3.833672E+2	 6.317600E+1
 3.830569E+2	 6.322700E+1
 3.827605E+2	 6.328000E+1
 3.824615E+2	 6.333200E+1
 3.821321E+2	 6.338500E+1
 3.818845E+2	 6.343700E+1
 3.815643E+2	 6.349000E+1
 3.812514E+2	 6.354200E+1
 3.809691E+2	 6.359100E+1
 3.806667E+2	 6.364500E+1
 3.803655E+2	 6.369900E+1
 3.800495E+2	 6.375000E+1
 3.797760E+2	 6.380300E+1
 3.794741E+2	 6.385400E+1
 3.792033E+2	 6.390900E+1
 3.789231E+2	 6.396100E+1
 3.786105E+2	 6.400900E+1
 3.783110E+2	 6.406300E+1
 3.780295E+2	 6.411400E+1
 3.777475E+2	 6.416500E+1
 3.774412E+2	 6.422000E+1
 3.771382E+2	 6.427100E+1
 3.768711E+2	 6.432300E+1
 3.765847E+2	 6.437400E+1
 3.762745E+2	 6.442800E+1
 3.759876E+2	 6.448000E+1
 3.756978E+2	 6.453300E+1
 3.754075E+2	 6.458300E+1
 3.751105E+2	 6.463500E+1
 3.748664E+2	 6.469000E+1
 3.745637E+2	 6.474100E+1
 3.742794E+2	 6.479100E+1
 3.739735E+2	 6.484500E+1
 3.736953E+2	 6.489500E+1
 3.734191E+2	 6.495000E+1
 3.731282E+2	 6.500000E+1
 3.728466E+2	 6.505100E+1
 3.725788E+2	 6.510200E+1
 3.722807E+2	 6.515500E+1
 3.720076E+2	 6.520600E+1
 3.717281E+2	 6.525700E+1
 3.714518E+2	 6.531400E+1
 3.711870E+2	 6.536200E+1
 3.708786E+2	 6.541500E+1
 3.706368E+2	 6.546400E+1
 3.703213E+2	 6.551900E+1
 3.700771E+2	 6.557100E+1
 3.698018E+2	 6.562100E+1
 3.695228E+2	 6.567300E+1
 3.692200E+2	 6.572500E+1
 3.689490E+2	 6.577500E+1
 3.686682E+2	 6.582700E+1
 3.684068E+2	 6.587900E+1
 3.681423E+2	 6.593200E+1
 3.678395E+2	 6.598400E+1
 3.675935E+2	 6.603700E+1
 3.673180E+2	 6.608700E+1
 3.670437E+2	 6.614000E+1
 3.667621E+2	 6.619100E+1
 3.664977E+2	 6.624200E+1
 3.662486E+2	 6.629500E+1
 3.659472E+2	 6.634600E+1
 3.656807E+2	 6.639800E+1
 3.653962E+2	 6.644900E+1
 3.651513E+2	 6.649900E+1
 3.648853E+2	 6.655300E+1
 3.646106E+2	 6.660400E+1
 3.643445E+2	 6.665700E+1
 3.640705E+2	 6.670700E+1
 3.637931E+2	 6.676000E+1
 3.635362E+2	 6.680900E+1
 3.633118E+2	 6.686200E+1
 3.630183E+2	 6.691400E+1
 3.627657E+2	 6.696700E+1
 3.624821E+2	 6.701900E+1
 3.622205E+2	 6.706900E+1
 3.619662E+2	 6.712000E+1
 3.616869E+2	 6.717000E+1
 3.614486E+2	 6.722400E+1
 3.611661E+2	 6.727500E+1
 3.608843E+2	 6.732800E+1
 3.606546E+2	 6.737700E+1
 3.603656E+2	 6.742800E+1
 3.601125E+2	 6.748200E+1
 3.598440E+2	 6.753300E+1
 3.596329E+2	 6.758300E+1
 3.593751E+2	 6.763500E+1
 3.590845E+2	 6.768800E+1
 3.588263E+2	 6.773800E+1
 3.585914E+2	 6.779200E+1
 3.583293E+2	 6.784200E+1
 3.580706E+2	 6.789000E+1
 3.578076E+2	 6.794600E+1
 3.575631E+2	 6.799600E+1
 3.573135E+2	 6.804700E+1
 3.570602E+2	 6.809700E+1
 3.567924E+2	 6.815100E+1
 3.565331E+2	 6.820200E+1
 3.562927E+2	 6.825300E+1
 3.560478E+2	 6.830500E+1
 3.557659E+2	 6.835600E+1
 3.555360E+2	 6.840800E+1
 3.552853E+2	 6.846100E+1
 3.550266E+2	 6.851200E+1
 3.547942E+2	 6.856300E+1
 3.545252E+2	 6.861600E+1
 3.542749E+2	 6.866600E+1
 3.540397E+2	 6.871800E+1
 3.537784E+2	 6.876700E+1
 3.535453E+2	 6.881900E+1
 3.532659E+2	 6.887200E+1
 3.530322E+2	 6.892400E+1
 3.527968E+2	 6.897300E+1
 3.525342E+2	 6.902300E+1
 3.522997E+2	 6.907600E+1
 3.520182E+2	 6.912500E+1
 3.517920E+2	 6.917200E+1
